724050,"WASHINGTON DC REAGAN AP",VA,-5.0,38.867,-77.033,3
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
02/20/1995,14:00,854,1399,593,1,10,607,1,16,221,1,10,62700,1,10,62300,1,16,24500,1,10,5340,1,21,5,A,7,2,A,7,15.0,A,7,4.4,A,7,49,A,7,1005,A,7,360,A,7,3.1,A,7,16000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,15:00,739,1399,463,1,10,693,1,16,96,1,10,49600,1,10,69500,1,16,12700,1,10,2170,1,21,4,A,7,3,A,7,16.7,A,7,3.3,A,7,41,A,7,1004,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,16:00,562,1399,331,1,10,577,1,16,99,1,10,34500,1,10,54700,1,16,12400,1,10,1940,1,21,4,A,7,2,A,7,14.4,A,7,5.0,A,7,53,A,7,1002,A,7,120,A,7,4.6,A,7,24000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,17:00,337,1399,169,1,10,358,1,16,83,1,10,17600,1,10,29100,1,16,10500,1,10,1530,1,21,3,A,7,3,A,7,12.8,A,7,4.4,A,7,57,A,7,1002,A,7,120,A,7,4.1,A,7,24000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,18:00,86,1154,23,1,10,40,1,16,20,1,10,2600,1,10,2000,1,16,2400,1,10,410,1,21,7,A,7,2,A,7,11.1,A,7,4.4,A,7,63,A,7,1001,A,7,120,A,7,3.6,A,7,24000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,3,A,7,10.0,A,7,5.0,A,7,71,A,7,1001,A,7,140,A,7,3.1,A,7,24000,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,8.9,A,7,5.0,A,7,77,A,7,1001,A,7,150,A,7,2.6,A,7,24000,A,7,7620,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.9,A,7,5.6,A,7,80,A,7,1000,A,7,180,A,7,2.1,A,7,24000,A,7,2743,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.3,A,7,5.6,A,7,83,A,7,1000,A,7,170,A,7,2.1,A,7,24000,A,7,3048,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,6.7,A,7,5.0,A,7,89,A,7,999,A,7,140,A,7,2.1,A,7,19200,A,7,2134,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/20/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.3,A,7,6.1,A,7,86,A,7,998,A,7,0,A,7,0.0,A,7,16000,A,7,3048,A,7,1.2,E,8,0.078,F,8,0.160,F,8,0,1,A,7
02/21/1995,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,7.8,A,7,6.1,A,7,89,A,7,998,A,7,350,A,7,2.6,A,7,16000,A,7,3048,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,8.3,A,7,5.6,A,7,83,A,7,998,A,7,330,A,7,1.5,A,7,16000,A,7,3048,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,5.6,A,7,5.0,A,7,96,A,7,997,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,4.4,A,7,100,A,7,997,A,7,0,A,7,0.0,A,7,11200,A,7,2896,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,5.0,A,7,4.4,A,7,96,A,7,997,A,7,0,A,7,0.0,A,7,16000,A,7,3048,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,3.3,A,7,3.3,A,7,100,A,7,997,A,7,160,A,7,2.1,A,7,16000,A,7,77777,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,07:00,1,151,0,1,10,2,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,9,A,7,7,A,7,3.9,A,7,3.3,A,7,96,A,7,998,A,7,20,A,7,2.6,A,7,16000,A,7,3048,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,08:00,155,1398,62,1,10,272,1,16,32,1,10,6300,1,10,15900,1,16,4500,1,10,560,1,21,5,A,7,5,A,7,4.4,A,7,3.9,A,7,97,A,7,999,A,7,50,A,7,4.6,A,7,4800,A,7,77777,A,7,1.2,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,09:00,406,1398,80,1,10,0,1,16,80,1,10,9200,1,10,0,1,16,9200,1,10,3120,1,21,10,A,7,10,A,7,4.4,A,7,3.9,A,7,97,A,7,1001,A,7,50,A,7,2.1,A,7,4000,A,7,1219,A,7,1.1,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,10:00,621,1398,242,1,10,68,1,16,211,1,10,26400,1,10,6700,1,16,23500,1,10,5890,1,21,10,A,7,8,A,7,7.2,A,7,4.4,A,7,82,A,7,1001,A,7,90,A,7,1.5,A,7,4000,A,7,2286,A,7,1.1,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,11:00,782,1398,172,1,10,0,1,16,172,1,10,20100,1,10,0,1,16,20100,1,10,7580,1,21,10,A,7,10,A,7,8.9,A,7,2.2,A,7,63,A,7,1002,A,7,340,A,7,7.2,A,7,9600,A,7,1097,A,7,1.1,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,12:00,880,1398,196,1,10,0,1,16,196,1,10,23000,1,10,0,1,16,23000,1,10,8890,1,21,10,A,7,10,A,7,8.3,A,7,1.1,A,7,60,A,7,1002,A,7,320,A,7,8.2,A,7,14400,A,7,1219,A,7,1.1,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,13:00,906,1398,356,1,10,83,1,16,302,1,10,39200,1,10,8500,1,16,33600,1,10,10070,1,21,10,A,7,9,A,7,8.9,A,7,0.0,A,7,54,A,7,1003,A,7,310,A,7,9.8,A,7,24000,A,7,1829,A,7,1.1,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,14:00,860,1398,363,1,10,184,1,16,249,1,10,39900,1,10,19400,1,16,27900,1,10,6840,1,21,10,A,7,9,A,7,8.3,A,7,-1.1,A,7,51,A,7,1003,A,7,320,A,7,9.3,A,7,32000,A,7,1524,A,7,1.0,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,15:00,745,1398,163,1,10,0,1,16,163,1,10,19000,1,10,0,1,16,19000,1,10,7100,1,21,10,A,7,10,A,7,7.8,A,7,-1.7,A,7,50,A,7,1004,A,7,310,A,7,8.2,A,7,32000,A,7,1524,A,7,1.0,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,16:00,568,1398,120,1,10,0,1,16,120,1,10,13900,1,10,0,1,16,13900,1,10,4930,1,21,10,A,7,10,A,7,7.2,A,7,-2.2,A,7,50,A,7,1005,A,7,330,A,7,9.3,A,7,32000,A,7,1524,A,7,1.0,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,17:00,342,1398,65,1,10,0,1,16,65,1,10,7500,1,10,0,1,16,7500,1,10,2480,1,21,10,A,7,10,A,7,6.7,A,7,-2.8,A,7,49,A,7,1006,A,7,320,A,7,9.8,A,7,32000,A,7,1524,A,7,1.0,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,18:00,90,1177,12,1,10,0,1,16,12,1,10,1400,1,10,0,1,16,1400,1,10,460,1,21,10,A,7,10,A,7,6.1,A,7,-3.3,A,7,49,A,7,1008,A,7,330,A,7,7.2,A,7,24000,A,7,1463,A,7,0.9,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,5.6,A,7,-3.9,A,7,49,A,7,1009,A,7,310,A,7,10.3,A,7,19200,A,7,1463,A,7,0.9,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,4.4,A,7,-4.4,A,7,51,A,7,1010,A,7,310,A,7,8.2,A,7,19200,A,7,1524,A,7,0.9,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,-5.0,A,7,50,A,7,1010,A,7,310,A,7,11.3,A,7,19200,A,7,1829,A,7,0.9,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.3,A,7,-5.0,A,7,52,A,7,1011,A,7,310,A,7,9.8,A,7,19200,A,7,1676,A,7,0.8,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,2.2,A,7,-6.1,A,7,51,A,7,1012,A,7,330,A,7,10.8,A,7,19200,A,7,1676,A,7,0.8,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/21/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,1.1,A,7,-6.7,A,7,52,A,7,1013,A,7,330,A,7,7.7,A,7,24000,A,7,77777,A,7,0.8,E,8,0.079,F,8,0.160,F,8,0,1,A,7
02/22/1995,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.6,A,7,-6.7,A,7,54,A,7,1013,A,7,310,A,7,6.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,0.0,A,7,-6.7,A,7,57,A,7,1013,A,7,320,A,7,7.2,A,7,24000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,0.0,A,7,-7.8,A,7,52,A,7,1014,A,7,320,A,7,5.7,A,7,24000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-0.6,A,7,-8.3,A,7,52,A,7,1015,A,7,310,A,7,5.2,A,7,24000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-1.1,A,7,-8.9,A,7,51,A,7,1016,A,7,340,A,7,7.7,A,7,24000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-1.7,A,7,-10.0,A,7,49,A,7,1017,A,7,320,A,7,6.2,A,7,24000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,07:00,2,175,0,1,10,39,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,0,A,7,0,A,7,-2.2,A,7,-11.1,A,7,46,A,7,1018,A,7,330,A,7,7.2,A,7,24000,A,7,77777,A,7,0.6,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,08:00,161,1398,79,1,10,506,1,16,21,1,10,8400,1,10,35100,1,16,4300,1,10,460,1,21,0,A,7,0,A,7,-1.7,A,7,-9.4,A,7,52,A,7,1019,A,7,320,A,7,8.8,A,7,32000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,09:00,412,1398,268,1,10,785,1,16,36,1,10,28500,1,10,70500,1,16,7600,1,10,920,1,21,0,A,7,0,A,7,-0.6,A,7,-9.4,A,7,47,A,7,1019,A,7,320,A,7,6.2,A,7,32000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,10:00,627,1398,451,1,10,896,1,16,49,1,10,47800,1,10,86400,1,16,8900,1,10,1270,1,21,0,A,7,0,A,7,0.6,A,7,-8.9,A,7,45,A,7,1020,A,7,340,A,7,7.2,A,7,32000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,11:00,789,1398,572,1,10,804,1,16,118,1,10,60800,1,10,80800,1,16,15100,1,10,2730,1,21,3,A,7,3,A,7,2.2,A,7,-8.9,A,7,40,A,7,1019,A,7,320,A,7,6.7,A,7,32000,A,7,77777,A,7,0.7,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,12:00,886,1398,599,1,10,674,1,16,171,1,10,62700,1,10,67600,1,16,19700,1,10,4190,1,21,2,A,7,2,A,7,2.8,A,7,-8.9,A,7,38,A,7,1019,A,7,290,A,7,5.2,A,7,32000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,13:00,913,1398,633,1,10,763,1,16,135,1,10,67800,1,10,77700,1,16,16900,1,10,3530,1,21,3,A,7,3,A,7,4.4,A,7,-8.9,A,7,34,A,7,1018,A,7,310,A,7,4.1,A,7,32000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,14:00,867,1398,626,1,10,861,1,16,92,1,10,65200,1,10,85200,1,16,12200,1,10,2010,1,21,4,A,7,2,A,7,6.1,A,7,-8.9,A,7,30,A,7,1017,A,7,340,A,7,3.6,A,7,32000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,15:00,751,1398,491,1,10,776,1,16,74,1,10,52900,1,10,77300,1,16,11200,1,10,1760,1,21,3,A,7,3,A,7,7.2,A,7,-8.9,A,7,28,A,7,1017,A,7,270,A,7,2.6,A,7,32000,A,7,77777,A,7,0.8,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,16:00,574,1398,392,1,10,742,1,16,88,1,10,41300,1,10,71100,1,16,12000,1,10,1770,1,21,2,A,7,2,A,7,7.8,A,7,-8.9,A,7,27,A,7,1016,A,7,300,A,7,2.6,A,7,32000,A,7,77777,A,7,0.9,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,17:00,347,1398,153,1,10,325,1,16,72,1,10,16200,1,10,26900,1,16,9500,1,10,1310,1,21,4,A,7,3,A,7,7.2,A,7,-6.1,A,7,36,A,7,1016,A,7,190,A,7,2.1,A,7,24000,A,7,77777,A,7,0.9,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,18:00,94,1200,33,1,10,115,1,16,23,1,10,3500,1,10,5300,1,16,3000,1,10,400,1,21,4,A,7,2,A,7,5.6,A,7,-5.0,A,7,44,A,7,1016,A,7,170,A,7,3.6,A,7,24000,A,7,77777,A,7,0.9,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,5.0,A,7,-6.7,A,7,40,A,7,1016,A,7,160,A,7,3.6,A,7,19200,A,7,77777,A,7,1.0,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,5.0,A,7,-7.2,A,7,38,A,7,1016,A,7,160,A,7,4.6,A,7,19200,A,7,77777,A,7,1.0,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,3.3,A,7,-6.7,A,7,45,A,7,1016,A,7,140,A,7,2.6,A,7,19200,A,7,77777,A,7,1.0,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,3.3,A,7,-5.6,A,7,49,A,7,1016,A,7,180,A,7,4.6,A,7,19200,A,7,77777,A,7,1.0,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,3.3,A,7,-3.9,A,7,57,A,7,1016,A,7,180,A,7,5.2,A,7,24000,A,7,77777,A,7,1.1,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/22/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,1,A,7,2.2,A,7,-5.0,A,7,56,A,7,1015,A,7,160,A,7,4.1,A,7,24000,A,7,77777,A,7,1.1,E,8,0.080,F,8,0.160,F,8,0,1,A,7
02/23/1995,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,2,A,7,2.8,A,7,-4.4,A,7,57,A,7,1015,A,7,160,A,7,3.1,A,7,19200,A,7,77777,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,3.3,A,7,-2.8,A,7,63,A,7,1015,A,7,180,A,7,3.1,A,7,19200,A,7,7620,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,3.9,A,7,-2.8,A,7,60,A,7,1015,A,7,290,A,7,1.0,A,7,16000,A,7,2438,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,3.3,A,7,-1.1,A,7,72,A,7,1015,A,7,0,A,7,0.0,A,7,24000,A,7,3658,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,3.9,A,7,0.0,A,7,76,A,7,1015,A,7,0,A,7,0.0,A,7,24000,A,7,7620,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,3.3,A,7,0.0,A,7,79,A,7,1015,A,7,50,A,7,3.1,A,7,19200,A,7,3658,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,07:00,3,221,0,1,10,0,1,16,0,1,10,0,1,10,0,1,16,0,1,10,0,1,21,10,A,7,10,A,7,3.3,A,7,1.1,A,7,85,A,7,1014,A,7,0,A,7,0.0,A,7,16000,A,7,3658,A,7,1.3,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,08:00,167,1397,33,1,10,0,1,16,33,1,10,3700,1,10,0,1,16,3700,1,10,1160,1,21,10,A,7,10,A,7,4.4,A,7,0.6,A,7,76,A,7,1014,A,7,0,A,7,0.0,A,7,16000,A,7,3048,A,7,1.3,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,09:00,419,1397,83,1,10,0,1,16,83,1,10,9500,1,10,0,1,16,9500,1,10,3250,1,21,10,A,7,10,A,7,5.0,A,7,0.6,A,7,73,A,7,1014,A,7,180,A,7,2.1,A,7,16000,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,10:00,634,1397,135,1,10,0,1,16,135,1,10,15600,1,10,0,1,16,15600,1,10,5680,1,21,10,A,7,10,A,7,5.6,A,7,1.1,A,7,73,A,7,1014,A,7,180,A,7,3.1,A,7,19200,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,11:00,795,1397,175,1,10,0,1,16,175,1,10,20500,1,10,0,1,16,20500,1,10,7750,1,21,10,A,7,10,A,7,7.2,A,7,0.6,A,7,63,A,7,1013,A,7,180,A,7,2.6,A,7,19200,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,12:00,892,1397,199,1,10,0,1,16,199,1,10,23400,1,10,0,1,16,23400,1,10,9060,1,21,10,A,7,10,A,7,8.3,A,7,0.0,A,7,56,A,7,1012,A,7,180,A,7,3.6,A,7,24000,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,13:00,919,1397,205,1,10,0,1,16,205,1,10,24100,1,10,0,1,16,24100,1,10,9400,1,21,10,A,7,10,A,7,9.4,A,7,0.0,A,7,52,A,7,1011,A,7,170,A,7,3.1,A,7,24000,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,14:00,873,1397,380,1,10,104,1,16,315,1,10,41800,1,10,10600,1,16,35100,1,10,10090,1,21,10,A,7,9,A,7,11.7,A,7,0.0,A,7,44,A,7,1009,A,7,0,A,7,0.0,A,7,24000,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,15:00,757,1397,296,1,10,251,1,16,159,1,10,32500,1,10,26400,1,16,18200,1,10,3520,1,21,9,A,7,7,A,7,12.2,A,7,1.1,A,7,47,A,7,1008,A,7,360,A,7,2.6,A,7,24000,A,7,2743,A,7,1.2,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,16:00,579,1397,152,1,10,0,1,16,152,1,10,17300,1,10,0,1,16,17300,1,10,5910,1,21,10,A,7,10,A,7,13.3,A,7,2.8,A,7,49,A,7,1008,A,7,20,A,7,3.6,A,7,24000,A,7,7620,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,17:00,353,1397,137,1,10,180,1,16,91,1,10,14500,1,10,15200,1,16,10700,1,10,1760,1,21,10,A,7,7,A,7,12.2,A,7,3.3,A,7,54,A,7,1008,A,7,360,A,7,4.6,A,7,24000,A,7,7620,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,18:00,98,1222,17,1,10,28,1,16,15,1,10,2000,1,10,1400,1,16,1900,1,10,310,1,21,8,A,7,8,A,7,10.0,A,7,3.3,A,7,63,A,7,1008,A,7,10,A,7,4.1,A,7,19200,A,7,2743,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.9,A,7,3.3,A,7,68,A,7,1008,A,7,70,A,7,2.1,A,7,19200,A,7,3353,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.9,A,7,3.3,A,7,68,A,7,1009,A,7,360,A,7,4.1,A,7,19200,A,7,3048,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.3,A,7,2.8,A,7,68,A,7,1008,A,7,20,A,7,3.1,A,7,19200,A,7,3048,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.3,A,7,2.8,A,7,68,A,7,1007,A,7,10,A,7,3.1,A,7,19200,A,7,3048,A,7,1.1,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,8.3,A,7,2.8,A,7,68,A,7,1007,A,7,360,A,7,2.6,A,7,19200,A,7,2896,A,7,1.0,E,8,0.081,F,8,0.160,F,8,0,1,A,7
02/23/1995,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,7.8,A,7,2.8,A,7,71,A,7,1005,A,7,30,A,7,3.1,A,7,16000,A,7,3048,A,7,1.0,E,8,0.081,F,8,0.160,F,8,0,1,A,7
